,model,balanced_score,n_samples,trial_num,win_rate,scenario
17,microsoft_TNLGv2_7B,0.5547608178792202,700,9,0.4166666666666667,civil_comments
18,openai_ada,0.1584813758123315,700,9,0.2222222222222222,civil_comments
19,openai_babbage,0.1019405611031859,700,9,0.19444444444444445,civil_comments
20,openai_curie,0.7303715327310192,700,9,0.6111111111111112,civil_comments
21,openai_davinci,0.7659156760183864,700,9,0.6388888888888888,civil_comments
22,openai_text-ada-001,0.0050932001902044,700,9,0.1111111111111111,civil_comments
23,openai_text-babbage-001,0.0016271992391821,700,9,0.027777777777777776,civil_comments
24,openai_text-curie-001,0.5943133618640039,700,9,0.4444444444444444,civil_comments
25,openai_text-davinci-002,0.7976520843239816,700,9,0.8333333333333334,civil_comments
26,openai_text-davinci-003,0.7941860833729593,700,9,0.8055555555555556,civil_comments
27,together_bloom,0.7872540814709146,700,9,0.75,civil_comments
28,together_glm,0.0016271992391821,700,9,0.027777777777777776,civil_comments
29,together_gpt-j-6b,0.7847427484545886,700,9,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8032280868600412,700,9,0.9444444444444444,civil_comments
31,together_opt-175b,0.8018015533365034,700,9,0.8888888888888888,civil_comments
32,together_opt-66b,0.8032280868600412,700,9,0.9444444444444444,civil_comments
33,together_t0pp,0.0,700,9,0.0,civil_comments
34,together_t5-11b,0.2922288793786654,700,9,0.3055555555555556,civil_comments
35,together_ul2,0.6607803138373751,700,9,0.5,civil_comments
36,together_yalm,0.020796005706134,700,9,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.7333322277501383,200,0,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2377285793255942,200,0,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.7736252072968491,200,0,0.5833333333333334,civil_comments
3,ai21_j1-grande,0.5721603095632947,200,0,0.3888888888888889,civil_comments
4,ai21_j1-grande-v2-beta,0.451281370923162,200,0,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8098888888888889,200,0,0.8611111111111112,civil_comments
6,ai21_j1-large,0.5600724156992813,200,0,0.3611111111111111,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7857131011608623,200,0,0.6666666666666666,civil_comments
8,cohere_command-medium-beta,0.8098888888888889,200,0,0.8611111111111112,civil_comments
9,cohere_command-xlarge-beta,0.8018302929795467,200,0,0.75,civil_comments
10,cohere_large-20220720,0.6003653952459922,200,0,0.4166666666666667,civil_comments
11,cohere_medium-20220720,0.7776545052515201,200,0,0.6388888888888888,civil_comments
12,cohere_medium-20221108,0.0080585959093421,200,0,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.004029297954671,200,0,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.8018302929795467,200,0,0.75,civil_comments
15,cohere_xlarge-20221108,0.2377285793255942,200,0,0.25,civil_comments
16,microsoft_TNLGv2_530B,0.7978009950248757,200,0,0.7222222222222222,civil_comments
17,microsoft_TNLGv2_7B,0.6406583747927032,200,0,0.4722222222222222,civil_comments
18,openai_ada,0.1249082365948037,200,0,0.2222222222222222,civil_comments
19,openai_babbage,0.0604394693200663,200,0,0.19444444444444445,civil_comments
20,openai_curie,0.7575080154781647,200,0,0.5555555555555556,civil_comments
21,openai_davinci,0.7736252072968491,200,0,0.5833333333333334,civil_comments
22,openai_text-ada-001,0.004029297954671,200,0,0.08333333333333333,civil_comments
23,openai_text-babbage-001,0.0,200,0,0.0,civil_comments
24,openai_text-curie-001,0.7131857379767828,200,0,0.5,civil_comments
25,openai_text-davinci-002,0.8098888888888889,200,0,0.8611111111111112,civil_comments
26,openai_text-davinci-003,0.8058595909342179,200,0,0.8055555555555556,civil_comments
27,together_bloom,0.8058595909342179,200,0,0.8055555555555556,civil_comments
28,together_glm,0.0,200,0,0.0,civil_comments
29,together_gpt-j-6b,0.7897423991155335,200,0,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8098888888888889,200,0,0.8611111111111112,civil_comments
31,together_opt-175b,0.8098888888888889,200,0,0.8611111111111112,civil_comments
32,together_opt-66b,0.8098888888888889,200,0,0.8611111111111112,civil_comments
33,together_t0pp,0.0,200,0,0.0,civil_comments
34,together_t5-11b,0.273992260917634,200,0,0.3055555555555556,civil_comments
35,together_ul2,0.6285704809286898,200,0,0.4444444444444444,civil_comments
36,together_yalm,0.0120878938640132,200,0,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.7333322277501383,200,1,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2377285793255942,200,1,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.7736252072968491,200,1,0.5833333333333334,civil_comments
3,ai21_j1-grande,0.5721603095632947,200,1,0.3888888888888889,civil_comments
4,ai21_j1-grande-v2-beta,0.451281370923162,200,1,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8098888888888889,200,1,0.8611111111111112,civil_comments
6,ai21_j1-large,0.5600724156992813,200,1,0.3611111111111111,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7857131011608623,200,1,0.6666666666666666,civil_comments
8,cohere_command-medium-beta,0.8098888888888889,200,1,0.8611111111111112,civil_comments
9,cohere_command-xlarge-beta,0.8018302929795467,200,1,0.75,civil_comments
10,cohere_large-20220720,0.6003653952459922,200,1,0.4166666666666667,civil_comments
11,cohere_medium-20220720,0.7776545052515201,200,1,0.6388888888888888,civil_comments
12,cohere_medium-20221108,0.0080585959093421,200,1,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.004029297954671,200,1,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.8018302929795467,200,1,0.75,civil_comments
15,cohere_xlarge-20221108,0.2377285793255942,200,1,0.25,civil_comments
16,microsoft_TNLGv2_530B,0.7978009950248757,200,1,0.7222222222222222,civil_comments
17,microsoft_TNLGv2_7B,0.6406583747927032,200,1,0.4722222222222222,civil_comments
18,openai_ada,0.1249082365948037,200,1,0.2222222222222222,civil_comments
19,openai_babbage,0.0604394693200663,200,1,0.19444444444444445,civil_comments
20,openai_curie,0.7575080154781647,200,1,0.5555555555555556,civil_comments
21,openai_davinci,0.7736252072968491,200,1,0.5833333333333334,civil_comments
22,openai_text-ada-001,0.004029297954671,200,1,0.08333333333333333,civil_comments
23,openai_text-babbage-001,0.0,200,1,0.0,civil_comments
24,openai_text-curie-001,0.7131857379767828,200,1,0.5,civil_comments
25,openai_text-davinci-002,0.8098888888888889,200,1,0.8611111111111112,civil_comments
26,openai_text-davinci-003,0.8058595909342179,200,1,0.8055555555555556,civil_comments
27,together_bloom,0.8058595909342179,200,1,0.8055555555555556,civil_comments
28,together_glm,0.0,200,1,0.0,civil_comments
29,together_gpt-j-6b,0.7897423991155335,200,1,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8098888888888889,200,1,0.8611111111111112,civil_comments
31,together_opt-175b,0.8098888888888889,200,1,0.8611111111111112,civil_comments
32,together_opt-66b,0.8098888888888889,200,1,0.8611111111111112,civil_comments
33,together_t0pp,0.0,200,1,0.0,civil_comments
34,together_t5-11b,0.273992260917634,200,1,0.3055555555555556,civil_comments
35,together_ul2,0.6285704809286898,200,1,0.4444444444444444,civil_comments
36,together_yalm,0.0120878938640132,200,1,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.7333322277501383,200,2,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2377285793255942,200,2,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.7736252072968491,200,2,0.5833333333333334,civil_comments
3,ai21_j1-grande,0.5721603095632947,200,2,0.3888888888888889,civil_comments
4,ai21_j1-grande-v2-beta,0.451281370923162,200,2,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8098888888888889,200,2,0.8611111111111112,civil_comments
6,ai21_j1-large,0.5600724156992813,200,2,0.3611111111111111,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7857131011608623,200,2,0.6666666666666666,civil_comments
8,cohere_command-medium-beta,0.8098888888888889,200,2,0.8611111111111112,civil_comments
9,cohere_command-xlarge-beta,0.8018302929795467,200,2,0.75,civil_comments
10,cohere_large-20220720,0.6003653952459922,200,2,0.4166666666666667,civil_comments
11,cohere_medium-20220720,0.7776545052515201,200,2,0.6388888888888888,civil_comments
12,cohere_medium-20221108,0.0080585959093421,200,2,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.004029297954671,200,2,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.8018302929795467,200,2,0.75,civil_comments
15,cohere_xlarge-20221108,0.2377285793255942,200,2,0.25,civil_comments
16,microsoft_TNLGv2_530B,0.7978009950248757,200,2,0.7222222222222222,civil_comments
17,microsoft_TNLGv2_7B,0.6406583747927032,200,2,0.4722222222222222,civil_comments
18,openai_ada,0.1249082365948037,200,2,0.2222222222222222,civil_comments
19,openai_babbage,0.0604394693200663,200,2,0.19444444444444445,civil_comments
20,openai_curie,0.7575080154781647,200,2,0.5555555555555556,civil_comments
21,openai_davinci,0.7736252072968491,200,2,0.5833333333333334,civil_comments
22,openai_text-ada-001,0.004029297954671,200,2,0.08333333333333333,civil_comments
23,openai_text-babbage-001,0.0,200,2,0.0,civil_comments
24,openai_text-curie-001,0.7131857379767828,200,2,0.5,civil_comments
25,openai_text-davinci-002,0.8098888888888889,200,2,0.8611111111111112,civil_comments
26,openai_text-davinci-003,0.8058595909342179,200,2,0.8055555555555556,civil_comments
27,together_bloom,0.8058595909342179,200,2,0.8055555555555556,civil_comments
28,together_glm,0.0,200,2,0.0,civil_comments
29,together_gpt-j-6b,0.7897423991155335,200,2,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8098888888888889,200,2,0.8611111111111112,civil_comments
31,together_opt-175b,0.8098888888888889,200,2,0.8611111111111112,civil_comments
32,together_opt-66b,0.8098888888888889,200,2,0.8611111111111112,civil_comments
33,together_t0pp,0.0,200,2,0.0,civil_comments
34,together_t5-11b,0.273992260917634,200,2,0.3055555555555556,civil_comments
35,together_ul2,0.6285704809286898,200,2,0.4444444444444444,civil_comments
36,together_yalm,0.0120878938640132,200,2,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.7333322277501383,200,3,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2377285793255942,200,3,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.7736252072968491,200,3,0.5833333333333334,civil_comments
3,ai21_j1-grande,0.5721603095632947,200,3,0.3888888888888889,civil_comments
4,ai21_j1-grande-v2-beta,0.451281370923162,200,3,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8098888888888889,200,3,0.8611111111111112,civil_comments
6,ai21_j1-large,0.5600724156992813,200,3,0.3611111111111111,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7857131011608623,200,3,0.6666666666666666,civil_comments
8,cohere_command-medium-beta,0.8098888888888889,200,3,0.8611111111111112,civil_comments
9,cohere_command-xlarge-beta,0.8018302929795467,200,3,0.75,civil_comments
10,cohere_large-20220720,0.6003653952459922,200,3,0.4166666666666667,civil_comments
11,cohere_medium-20220720,0.7776545052515201,200,3,0.6388888888888888,civil_comments
12,cohere_medium-20221108,0.0080585959093421,200,3,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.004029297954671,200,3,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.8018302929795467,200,3,0.75,civil_comments
15,cohere_xlarge-20221108,0.2377285793255942,200,3,0.25,civil_comments
16,microsoft_TNLGv2_530B,0.7978009950248757,200,3,0.7222222222222222,civil_comments
17,microsoft_TNLGv2_7B,0.6406583747927032,200,3,0.4722222222222222,civil_comments
18,openai_ada,0.1249082365948037,200,3,0.2222222222222222,civil_comments
19,openai_babbage,0.0604394693200663,200,3,0.19444444444444445,civil_comments
20,openai_curie,0.7575080154781647,200,3,0.5555555555555556,civil_comments
21,openai_davinci,0.7736252072968491,200,3,0.5833333333333334,civil_comments
22,openai_text-ada-001,0.004029297954671,200,3,0.08333333333333333,civil_comments
23,openai_text-babbage-001,0.0,200,3,0.0,civil_comments
24,openai_text-curie-001,0.7131857379767828,200,3,0.5,civil_comments
25,openai_text-davinci-002,0.8098888888888889,200,3,0.8611111111111112,civil_comments
26,openai_text-davinci-003,0.8058595909342179,200,3,0.8055555555555556,civil_comments
27,together_bloom,0.8058595909342179,200,3,0.8055555555555556,civil_comments
28,together_glm,0.0,200,3,0.0,civil_comments
29,together_gpt-j-6b,0.7897423991155335,200,3,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8098888888888889,200,3,0.8611111111111112,civil_comments
31,together_opt-175b,0.8098888888888889,200,3,0.8611111111111112,civil_comments
32,together_opt-66b,0.8098888888888889,200,3,0.8611111111111112,civil_comments
33,together_t0pp,0.0,200,3,0.0,civil_comments
34,together_t5-11b,0.273992260917634,200,3,0.3055555555555556,civil_comments
35,together_ul2,0.6285704809286898,200,3,0.4444444444444444,civil_comments
36,together_yalm,0.0120878938640132,200,3,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.7333322277501383,200,4,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2377285793255942,200,4,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.7736252072968491,200,4,0.5833333333333334,civil_comments
3,ai21_j1-grande,0.5721603095632947,200,4,0.3888888888888889,civil_comments
4,ai21_j1-grande-v2-beta,0.451281370923162,200,4,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8098888888888889,200,4,0.8611111111111112,civil_comments
6,ai21_j1-large,0.5600724156992813,200,4,0.3611111111111111,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7857131011608623,200,4,0.6666666666666666,civil_comments
8,cohere_command-medium-beta,0.8098888888888889,200,4,0.8611111111111112,civil_comments
9,cohere_command-xlarge-beta,0.8018302929795467,200,4,0.75,civil_comments
10,cohere_large-20220720,0.6003653952459922,200,4,0.4166666666666667,civil_comments
11,cohere_medium-20220720,0.7776545052515201,200,4,0.6388888888888888,civil_comments
12,cohere_medium-20221108,0.0080585959093421,200,4,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.004029297954671,200,4,0.08333333333333333,civil_comments
14,cohere_xlarge-20220609,0.8018302929795467,200,4,0.75,civil_comments
15,cohere_xlarge-20221108,0.2377285793255942,200,4,0.25,civil_comments
16,microsoft_TNLGv2_530B,0.7978009950248757,200,4,0.7222222222222222,civil_comments
17,microsoft_TNLGv2_7B,0.6406583747927032,200,4,0.4722222222222222,civil_comments
18,openai_ada,0.1249082365948037,200,4,0.2222222222222222,civil_comments
19,openai_babbage,0.0604394693200663,200,4,0.19444444444444445,civil_comments
20,openai_curie,0.7575080154781647,200,4,0.5555555555555556,civil_comments
21,openai_davinci,0.7736252072968491,200,4,0.5833333333333334,civil_comments
22,openai_text-ada-001,0.004029297954671,200,4,0.08333333333333333,civil_comments
23,openai_text-babbage-001,0.0,200,4,0.0,civil_comments
24,openai_text-curie-001,0.7131857379767828,200,4,0.5,civil_comments
25,openai_text-davinci-002,0.8098888888888889,200,4,0.8611111111111112,civil_comments
26,openai_text-davinci-003,0.8058595909342179,200,4,0.8055555555555556,civil_comments
27,together_bloom,0.8058595909342179,200,4,0.8055555555555556,civil_comments
28,together_glm,0.0,200,4,0.0,civil_comments
29,together_gpt-j-6b,0.7897423991155335,200,4,0.6944444444444444,civil_comments
30,together_gpt-neox-20b,0.8098888888888889,200,4,0.8611111111111112,civil_comments
31,together_opt-175b,0.8098888888888889,200,4,0.8611111111111112,civil_comments
32,together_opt-66b,0.8098888888888889,200,4,0.8611111111111112,civil_comments
33,together_t0pp,0.0,200,4,0.0,civil_comments
34,together_t5-11b,0.273992260917634,200,4,0.3055555555555556,civil_comments
35,together_ul2,0.6285704809286898,200,4,0.4444444444444444,civil_comments
36,together_yalm,0.0120878938640132,200,4,0.16666666666666666,civil_comments
0,AlephAlpha_luminous-base,0.7333322277501383,200,5,0.5277777777777778,civil_comments
1,AlephAlpha_luminous-extended,0.2377285793255942,200,5,0.25,civil_comments
2,AlephAlpha_luminous-supreme,0.7736252072968491,200,5,0.5833333333333334,civil_comments
3,ai21_j1-grande,0.5721603095632947,200,5,0.3888888888888889,civil_comments
4,ai21_j1-grande-v2-beta,0.451281370923162,200,5,0.3333333333333333,civil_comments
5,ai21_j1-jumbo,0.8098888888888889,200,5,0.8611111111111112,civil_comments
6,ai21_j1-large,0.5600724156992813,200,5,0.3611111111111111,civil_comments
7,anthropic_stanford-online-all-v4-s3,0.7857131011608623,200,5,0.6666666666666666,civil_comments
8,cohere_command-medium-beta,0.8098888888888889,200,5,0.8611111111111112,civil_comments
9,cohere_command-xlarge-beta,0.8018302929795467,200,5,0.75,civil_comments
10,cohere_large-20220720,0.6003653952459922,200,5,0.4166666666666667,civil_comments
11,cohere_medium-20220720,0.7776545052515201,200,5,0.6388888888888888,civil_comments
12,cohere_medium-20221108,0.0080585959093421,200,5,0.1388888888888889,civil_comments
13,cohere_small-20220720,0.004029297954671,200,5,0.08333333333333333,civil_comments
