,model,balanced_score,n_samples,trial_num,win_rate,scenario
1,AlephAlpha_luminous-extended,0.2299735759095523,150,9,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.286953265513379,150,9,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1912531110393532,150,9,0.5277777777777778,summarization_xsum
4,ai21_j1-grande-v2-beta,0.3076032102707627,150,9,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2624108567955027,150,9,0.7222222222222222,summarization_xsum
6,ai21_j1-large,0.1653061130539324,150,9,0.4722222222222222,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2731198879032471,150,9,0.8055555555555556,summarization_xsum
8,cohere_command-medium-beta,0.2063731043803643,150,9,0.5833333333333334,summarization_xsum
9,cohere_command-xlarge-beta,0.3163842997015137,150,9,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1865060042279397,150,9,0.5,summarization_xsum
11,cohere_medium-20220720,0.1107538954263023,150,9,0.3055555555555556,summarization_xsum
12,cohere_medium-20221108,0.1424971299405977,150,9,0.3888888888888889,summarization_xsum
13,cohere_small-20220720,0.0179395052922105,150,9,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2709803231468768,150,9,0.7777777777777778,summarization_xsum
15,cohere_xlarge-20221108,0.330392494619555,150,9,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.36959012990085,150,9,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1924027691455535,150,9,0.5555555555555556,summarization_xsum
18,openai_ada,0.0153472530796025,150,9,0.027777777777777776,summarization_xsum
19,openai_babbage,0.0428887188061959,150,9,0.19444444444444445,summarization_xsum
20,openai_curie,0.1329884585431042,150,9,0.3333333333333333,summarization_xsum
21,openai_davinci,0.2474143063551284,150,9,0.6666666666666666,summarization_xsum
22,openai_text-ada-001,0.0324729391364,150,9,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0468072634354567,150,9,0.2222222222222222,summarization_xsum
24,openai_text-curie-001,0.1012242717088195,150,9,0.25,summarization_xsum
25,openai_text-davinci-002,0.3075840087955525,150,9,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.2217155085992869,150,9,0.6111111111111112,summarization_xsum
27,together_bloom,0.0182831944210779,150,9,0.1111111111111111,summarization_xsum
28,together_glm,0.254867255030247,150,9,0.6944444444444444,summarization_xsum
29,together_gpt-j-6b,0.1390662022547374,150,9,0.3611111111111111,summarization_xsum
30,together_gpt-neox-20b,0.1563962398139507,150,9,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.3546873017658885,150,9,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.2682267903909776,150,9,0.75,summarization_xsum
33,together_t0pp,0.1076138443521152,150,9,0.2777777777777778,summarization_xsum
34,together_t5-11b,0.0075484364415088,150,9,0.0,summarization_xsum
35,together_ul2,0.0408255664023833,150,9,0.16666666666666666,summarization_xsum
36,together_yalm,0.016166377490527,150,9,0.05555555555555555,summarization_xsum
0,AlephAlpha_luminous-base,0.1463705036256295,2000,0,0.4722222222222222,summarization_xsum
1,AlephAlpha_luminous-extended,0.178393336026348,2000,0,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.2088940519828731,2000,0,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1762465764068818,2000,0,0.5833333333333334,summarization_xsum
4,ai21_j1-grande-v2-beta,0.2313243406734004,2000,0,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2001047499984142,2000,0,0.75,summarization_xsum
6,ai21_j1-large,0.1437781916880245,2000,0,0.4444444444444444,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2037141869424973,2000,0,0.7777777777777778,summarization_xsum
8,cohere_command-medium-beta,0.1726398225264521,2000,0,0.5555555555555556,summarization_xsum
9,cohere_command-xlarge-beta,0.2406259026296347,2000,0,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1473872177867367,2000,0,0.5,summarization_xsum
11,cohere_medium-20220720,0.1130116335276809,2000,0,0.2777777777777778,summarization_xsum
12,cohere_medium-20221108,0.124562058214766,2000,0,0.3611111111111111,summarization_xsum
13,cohere_small-20220720,0.0302496853908845,2000,0,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2065317191317958,2000,0,0.8055555555555556,summarization_xsum
15,cohere_xlarge-20221108,0.2428712780518777,2000,0,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.269625365769279,2000,0,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1566793144412971,2000,0,0.5277777777777778,summarization_xsum
18,openai_ada,0.0195580164992366,2000,0,0.05555555555555555,summarization_xsum
19,openai_babbage,0.0470750721019504,2000,0,0.16666666666666666,summarization_xsum
20,openai_curie,0.1223175381596241,2000,0,0.3333333333333333,summarization_xsum
21,openai_davinci,0.1949491363243717,2000,0,0.6944444444444444,summarization_xsum
22,openai_text-ada-001,0.0352602289450818,2000,0,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0505549013454334,2000,0,0.19444444444444445,summarization_xsum
24,openai_text-curie-001,0.0931384698147309,2000,0,0.25,summarization_xsum
25,openai_text-davinci-002,0.2184507228671335,2000,0,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.1769643080843931,2000,0,0.6111111111111112,summarization_xsum
27,together_bloom,0.0307307247583414,2000,0,0.1111111111111111,summarization_xsum
28,together_glm,0.1971801914024776,2000,0,0.7222222222222222,summarization_xsum
29,together_gpt-j-6b,0.1294048121971203,2000,0,0.3888888888888889,summarization_xsum
30,together_gpt-neox-20b,0.1396881404474505,2000,0,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.2497247258231591,2000,0,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.1932249836493489,2000,0,0.6666666666666666,summarization_xsum
33,together_t0pp,0.1189675588306795,2000,0,0.3055555555555556,summarization_xsum
34,together_t5-11b,0.014697823160838,2000,0,0.0,summarization_xsum
35,together_ul2,0.0637316936258134,2000,0,0.2222222222222222,summarization_xsum
36,together_yalm,0.0177970972411382,2000,0,0.027777777777777776,summarization_xsum
0,AlephAlpha_luminous-base,0.1463705036256295,2000,1,0.4722222222222222,summarization_xsum
1,AlephAlpha_luminous-extended,0.178393336026348,2000,1,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.2088940519828731,2000,1,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1762465764068818,2000,1,0.5833333333333334,summarization_xsum
4,ai21_j1-grande-v2-beta,0.2313243406734004,2000,1,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2001047499984142,2000,1,0.75,summarization_xsum
6,ai21_j1-large,0.1437781916880245,2000,1,0.4444444444444444,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2037141869424973,2000,1,0.7777777777777778,summarization_xsum
8,cohere_command-medium-beta,0.1726398225264521,2000,1,0.5555555555555556,summarization_xsum
9,cohere_command-xlarge-beta,0.2406259026296347,2000,1,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1473872177867367,2000,1,0.5,summarization_xsum
11,cohere_medium-20220720,0.1130116335276809,2000,1,0.2777777777777778,summarization_xsum
12,cohere_medium-20221108,0.124562058214766,2000,1,0.3611111111111111,summarization_xsum
13,cohere_small-20220720,0.0302496853908845,2000,1,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2065317191317958,2000,1,0.8055555555555556,summarization_xsum
15,cohere_xlarge-20221108,0.2428712780518777,2000,1,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.269625365769279,2000,1,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1566793144412971,2000,1,0.5277777777777778,summarization_xsum
18,openai_ada,0.0195580164992366,2000,1,0.05555555555555555,summarization_xsum
19,openai_babbage,0.0470750721019504,2000,1,0.16666666666666666,summarization_xsum
20,openai_curie,0.1223175381596241,2000,1,0.3333333333333333,summarization_xsum
21,openai_davinci,0.1949491363243717,2000,1,0.6944444444444444,summarization_xsum
22,openai_text-ada-001,0.0352602289450818,2000,1,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0505549013454334,2000,1,0.19444444444444445,summarization_xsum
24,openai_text-curie-001,0.0931384698147309,2000,1,0.25,summarization_xsum
25,openai_text-davinci-002,0.2184507228671335,2000,1,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.1769643080843931,2000,1,0.6111111111111112,summarization_xsum
27,together_bloom,0.0307307247583414,2000,1,0.1111111111111111,summarization_xsum
28,together_glm,0.1971801914024776,2000,1,0.7222222222222222,summarization_xsum
29,together_gpt-j-6b,0.1294048121971203,2000,1,0.3888888888888889,summarization_xsum
30,together_gpt-neox-20b,0.1396881404474505,2000,1,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.2497247258231591,2000,1,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.1932249836493489,2000,1,0.6666666666666666,summarization_xsum
33,together_t0pp,0.1189675588306795,2000,1,0.3055555555555556,summarization_xsum
34,together_t5-11b,0.014697823160838,2000,1,0.0,summarization_xsum
35,together_ul2,0.0637316936258134,2000,1,0.2222222222222222,summarization_xsum
36,together_yalm,0.0177970972411382,2000,1,0.027777777777777776,summarization_xsum
0,AlephAlpha_luminous-base,0.1463705036256295,2000,2,0.4722222222222222,summarization_xsum
1,AlephAlpha_luminous-extended,0.178393336026348,2000,2,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.2088940519828731,2000,2,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1762465764068818,2000,2,0.5833333333333334,summarization_xsum
4,ai21_j1-grande-v2-beta,0.2313243406734004,2000,2,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2001047499984142,2000,2,0.75,summarization_xsum
6,ai21_j1-large,0.1437781916880245,2000,2,0.4444444444444444,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2037141869424973,2000,2,0.7777777777777778,summarization_xsum
8,cohere_command-medium-beta,0.1726398225264521,2000,2,0.5555555555555556,summarization_xsum
9,cohere_command-xlarge-beta,0.2406259026296347,2000,2,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1473872177867367,2000,2,0.5,summarization_xsum
11,cohere_medium-20220720,0.1130116335276809,2000,2,0.2777777777777778,summarization_xsum
12,cohere_medium-20221108,0.124562058214766,2000,2,0.3611111111111111,summarization_xsum
13,cohere_small-20220720,0.0302496853908845,2000,2,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2065317191317958,2000,2,0.8055555555555556,summarization_xsum
15,cohere_xlarge-20221108,0.2428712780518777,2000,2,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.269625365769279,2000,2,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1566793144412971,2000,2,0.5277777777777778,summarization_xsum
18,openai_ada,0.0195580164992366,2000,2,0.05555555555555555,summarization_xsum
19,openai_babbage,0.0470750721019504,2000,2,0.16666666666666666,summarization_xsum
20,openai_curie,0.1223175381596241,2000,2,0.3333333333333333,summarization_xsum
21,openai_davinci,0.1949491363243717,2000,2,0.6944444444444444,summarization_xsum
22,openai_text-ada-001,0.0352602289450818,2000,2,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0505549013454334,2000,2,0.19444444444444445,summarization_xsum
24,openai_text-curie-001,0.0931384698147309,2000,2,0.25,summarization_xsum
25,openai_text-davinci-002,0.2184507228671335,2000,2,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.1769643080843931,2000,2,0.6111111111111112,summarization_xsum
27,together_bloom,0.0307307247583414,2000,2,0.1111111111111111,summarization_xsum
28,together_glm,0.1971801914024776,2000,2,0.7222222222222222,summarization_xsum
29,together_gpt-j-6b,0.1294048121971203,2000,2,0.3888888888888889,summarization_xsum
30,together_gpt-neox-20b,0.1396881404474505,2000,2,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.2497247258231591,2000,2,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.1932249836493489,2000,2,0.6666666666666666,summarization_xsum
33,together_t0pp,0.1189675588306795,2000,2,0.3055555555555556,summarization_xsum
34,together_t5-11b,0.014697823160838,2000,2,0.0,summarization_xsum
35,together_ul2,0.0637316936258134,2000,2,0.2222222222222222,summarization_xsum
36,together_yalm,0.0177970972411382,2000,2,0.027777777777777776,summarization_xsum
0,AlephAlpha_luminous-base,0.1463705036256295,2000,3,0.4722222222222222,summarization_xsum
1,AlephAlpha_luminous-extended,0.178393336026348,2000,3,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.2088940519828731,2000,3,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1762465764068818,2000,3,0.5833333333333334,summarization_xsum
4,ai21_j1-grande-v2-beta,0.2313243406734004,2000,3,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2001047499984142,2000,3,0.75,summarization_xsum
6,ai21_j1-large,0.1437781916880245,2000,3,0.4444444444444444,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2037141869424973,2000,3,0.7777777777777778,summarization_xsum
8,cohere_command-medium-beta,0.1726398225264521,2000,3,0.5555555555555556,summarization_xsum
9,cohere_command-xlarge-beta,0.2406259026296347,2000,3,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1473872177867367,2000,3,0.5,summarization_xsum
11,cohere_medium-20220720,0.1130116335276809,2000,3,0.2777777777777778,summarization_xsum
12,cohere_medium-20221108,0.124562058214766,2000,3,0.3611111111111111,summarization_xsum
13,cohere_small-20220720,0.0302496853908845,2000,3,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2065317191317958,2000,3,0.8055555555555556,summarization_xsum
15,cohere_xlarge-20221108,0.2428712780518777,2000,3,0.9444444444444444,summarization_xsum
16,microsoft_TNLGv2_530B,0.269625365769279,2000,3,1.0,summarization_xsum
17,microsoft_TNLGv2_7B,0.1566793144412971,2000,3,0.5277777777777778,summarization_xsum
18,openai_ada,0.0195580164992366,2000,3,0.05555555555555555,summarization_xsum
19,openai_babbage,0.0470750721019504,2000,3,0.16666666666666666,summarization_xsum
20,openai_curie,0.1223175381596241,2000,3,0.3333333333333333,summarization_xsum
21,openai_davinci,0.1949491363243717,2000,3,0.6944444444444444,summarization_xsum
22,openai_text-ada-001,0.0352602289450818,2000,3,0.1388888888888889,summarization_xsum
23,openai_text-babbage-001,0.0505549013454334,2000,3,0.19444444444444445,summarization_xsum
24,openai_text-curie-001,0.0931384698147309,2000,3,0.25,summarization_xsum
25,openai_text-davinci-002,0.2184507228671335,2000,3,0.8611111111111112,summarization_xsum
26,openai_text-davinci-003,0.1769643080843931,2000,3,0.6111111111111112,summarization_xsum
27,together_bloom,0.0307307247583414,2000,3,0.1111111111111111,summarization_xsum
28,together_glm,0.1971801914024776,2000,3,0.7222222222222222,summarization_xsum
29,together_gpt-j-6b,0.1294048121971203,2000,3,0.3888888888888889,summarization_xsum
30,together_gpt-neox-20b,0.1396881404474505,2000,3,0.4166666666666667,summarization_xsum
31,together_opt-175b,0.2497247258231591,2000,3,0.9722222222222222,summarization_xsum
32,together_opt-66b,0.1932249836493489,2000,3,0.6666666666666666,summarization_xsum
33,together_t0pp,0.1189675588306795,2000,3,0.3055555555555556,summarization_xsum
34,together_t5-11b,0.014697823160838,2000,3,0.0,summarization_xsum
35,together_ul2,0.0637316936258134,2000,3,0.2222222222222222,summarization_xsum
36,together_yalm,0.0177970972411382,2000,3,0.027777777777777776,summarization_xsum
0,AlephAlpha_luminous-base,0.1463705036256295,2000,4,0.4722222222222222,summarization_xsum
1,AlephAlpha_luminous-extended,0.178393336026348,2000,4,0.6388888888888888,summarization_xsum
2,AlephAlpha_luminous-supreme,0.2088940519828731,2000,4,0.8333333333333334,summarization_xsum
3,ai21_j1-grande,0.1762465764068818,2000,4,0.5833333333333334,summarization_xsum
4,ai21_j1-grande-v2-beta,0.2313243406734004,2000,4,0.8888888888888888,summarization_xsum
5,ai21_j1-jumbo,0.2001047499984142,2000,4,0.75,summarization_xsum
6,ai21_j1-large,0.1437781916880245,2000,4,0.4444444444444444,summarization_xsum
7,anthropic_stanford-online-all-v4-s3,0.2037141869424973,2000,4,0.7777777777777778,summarization_xsum
8,cohere_command-medium-beta,0.1726398225264521,2000,4,0.5555555555555556,summarization_xsum
9,cohere_command-xlarge-beta,0.2406259026296347,2000,4,0.9166666666666666,summarization_xsum
10,cohere_large-20220720,0.1473872177867367,2000,4,0.5,summarization_xsum
11,cohere_medium-20220720,0.1130116335276809,2000,4,0.2777777777777778,summarization_xsum
12,cohere_medium-20221108,0.124562058214766,2000,4,0.3611111111111111,summarization_xsum
13,cohere_small-20220720,0.0302496853908845,2000,4,0.08333333333333333,summarization_xsum
14,cohere_xlarge-20220609,0.2065317191317958,2000,4,0.8055555555555556,summarization_xsum
15,cohere_xlarge-20221108,0.2428712780518777,2000,4,0.9444444444444444,summarization_xsum
