model,train_trial_index,score,sub_split,balanced_score,n_samples,scenario
together_t0pp,0.99,0.1182925383786355,,0.1182925383786355,200,narrative_qa
together_t5-11b,0.99,0.042653601879517014,,0.042653601879517014,200,narrative_qa
together_ul2,0.99,0.04239900369432006,,0.04239900369432006,200,narrative_qa
together_yalm,0.99,0.1591275995278694,,0.1591275995278694,200,narrative_qa
AlephAlpha_luminous-base,0.99,0.6463815453023548,,0.6463815453023548,200,narrative_qa
AlephAlpha_luminous-extended,0.99,0.7729604301651675,,0.7729604301651675,200,narrative_qa
AlephAlpha_luminous-supreme,0.99,0.858537617276381,,0.858537617276381,200,narrative_qa
ai21_j1-grande,0.99,0.8473330089903317,,0.8473330089903317,200,narrative_qa
ai21_j1-grande-v2-beta,0.99,0.8909962224050458,,0.8909962224050458,200,narrative_qa
ai21_j1-jumbo,0.99,0.8246185318150487,,0.8246185318150487,200,narrative_qa
ai21_j1-large,0.99,0.6782141528931003,,0.6782141528931003,200,narrative_qa
anthropic_stanford-online-all-v4-s3,0.99,0.8728512394645707,,0.8728512394645707,200,narrative_qa
cohere_command-medium-beta,0.99,0.8710862682925377,,0.8710862682925377,200,narrative_qa
cohere_command-xlarge-beta,0.99,0.9063272166662126,,0.9063272166662126,200,narrative_qa
cohere_large-20220720,0.99,0.6882395984616505,,0.6882395984616505,200,narrative_qa
cohere_medium-20220720,0.99,0.528034421485079,,0.528034421485079,200,narrative_qa
cohere_medium-20221108,0.99,0.6627110145018679,,0.6627110145018679,200,narrative_qa
cohere_small-20220720,0.99,0.14995543816932327,,0.14995543816932327,200,narrative_qa
cohere_xlarge-20220609,0.99,0.7652503844432023,,0.7652503844432023,200,narrative_qa
cohere_xlarge-20221108,0.99,0.8072743806505867,,0.8072743806505867,200,narrative_qa
microsoft_TNLGv2_530B,0.99,0.8733313568860419,,0.8733313568860419,200,narrative_qa
microsoft_TNLGv2_7B,0.99,0.7017526650544776,,0.7017526650544776,200,narrative_qa
openai_ada,0.99,0.1603149703693653,,0.1603149703693653,200,narrative_qa
openai_babbage,0.99,0.3311674198144859,,0.3311674198144859,200,narrative_qa
openai_curie,0.99,0.6448298563582486,,0.6448298563582486,200,narrative_qa
openai_davinci,0.99,0.860143107451544,,0.860143107451544,200,narrative_qa
openai_text-ada-001,0.99,0.09800629394897291,,0.09800629394897291,200,narrative_qa
openai_text-babbage-001,0.99,0.2671084028448662,,0.2671084028448662,200,narrative_qa
openai_text-curie-001,0.99,0.55351425574778,,0.55351425574778,200,narrative_qa
openai_text-davinci-002,0.99,0.902809914677683,,0.902809914677683,200,narrative_qa
openai_text-davinci-003,0.99,0.8896694993458883,,0.8896694993458883,200,narrative_qa
together_bloom,0.99,0.8078284436990479,,0.8078284436990479,200,narrative_qa
together_glm,0.99,0.8302643468203772,,0.8302643468203772,200,narrative_qa
together_gpt-j-6b,0.99,0.5244269351612029,,0.5244269351612029,200,narrative_qa
together_gpt-neox-20b,0.99,0.659338614315768,,0.659338614315768,200,narrative_qa
together_opt-175b,0.99,0.8182183117085754,,0.8182183117085754,200,narrative_qa
together_opt-66b,0.99,0.7525388047740877,,0.7525388047740877,200,narrative_qa
together_t0pp,0.99,0.1182925383786355,,0.1182925383786355,200,narrative_qa
together_t5-11b,0.99,0.042653601879517014,,0.042653601879517014,200,narrative_qa
together_ul2,0.99,0.04239900369432006,,0.04239900369432006,200,narrative_qa
together_yalm,0.99,0.1591275995278694,,0.1591275995278694,200,narrative_qa
